establishment_id,city,state,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,soc_code,soc_description,soc_reviewed,soc_probability,date_of_incident,incident_outcome,dafw_num_away,djtr_num_tr,type_of_incident,time_started_work,time_of_incident,time_unknown,date_of_death,incident_month,incident_year,incident_month_year
158866,Jasper,IN,337211,2022.0,"Desks, wood office-type, manufacturing",1.0,22,113,227568,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.9986027,2023-03-31,3,0,7,1,00:00.0,30:00.0,0.0,,3,2023,2023-03
158866,Jasper,IN,337211,2022.0,"Desks, wood office-type, manufacturing",1.0,22,113,227568,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0,0.8617938,2023-08-11,3,0,76,1,00:00.0,20:00.0,0.0,,8,2023,2023-08
158866,Jasper,IN,337211,2022.0,"Desks, wood office-type, manufacturing",1.0,22,113,227568,51-1011,First-Line Supervisors of Production and Operating Workers,0,0.9747171,2023-10-16,4,0,0,1,00:00.0,00:00.0,0.0,,10,2023,2023-10
162553,Nashville,TN,488119,2022.0,Airport baggage handling services,1.0,22,165,275144,11-1021,General and Operations Managers,0,0.9703573,2023-05-04,2,21,0,1,00:00.0,00:00.0,0.0,,5,2023,2023-05
162553,Nashville,TN,488119,2022.0,Airport baggage handling services,1.0,22,165,275144,9999,Uncoded,2,0.0,2023-05-10,2,14,0,1,38:00.0,43:00.0,0.0,,5,2023,2023-05
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-01-24,2,48,0,1,00:00.0,40:00.0,0.0,,1,2023,2023-01
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-02-13,4,0,0,6,00:00.0,15:00.0,0.0,,2,2023,2023-02
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,53-7061,Cleaners of Vehicles and Equipment,1,0.99866974,2023-02-15,2,4,0,1,30:00.0,07:00.0,0.0,,2,2023,2023-02
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-02-15,2,8,0,1,00:00.0,,1.0,,2,2023,2023-02
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-02-23,2,97,0,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-03-17,2,4,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-04-22,3,0,32,1,00:00.0,00:00.0,0.0,,4,2023,2023-04
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-05-02,4,0,0,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-05-28,2,1,0,1,30:00.0,,1.0,,5,2023,2023-05
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-06-21,2,1,0,6,00:00.0,50:00.0,0.0,,6,2023,2023-06
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-08-11,2,6,0,1,30:00.0,45:00.0,0.0,,8,2023,2023-08
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-09-16,4,0,0,1,00:00.0,08:00.0,0.0,,9,2023,2023-09
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-09-23,2,7,0,1,30:00.0,40:00.0,0.0,,9,2023,2023-09
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-09-24,4,0,0,1,00:00.0,45:00.0,0.0,,9,2023,2023-09
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-10-02,4,0,0,1,00:00.0,00:00.0,0.0,,10,2023,2023-10
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-10-04,4,0,0,1,00:00.0,30:00.0,0.0,,10,2023,2023-10
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-10-12,4,0,0,1,00:00.0,,1.0,,10,2023,2023-10
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-10-15,4,0,0,1,00:00.0,48:00.0,0.0,,10,2023,2023-10
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-10-31,3,0,12,1,00:00.0,,1.0,,10,2023,2023-10
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-11-10,3,0,27,1,00:00.0,,1.0,,11,2023,2023-11
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-12-03,3,0,17,1,00:00.0,30:00.0,0.0,,12,2023,2023-12
162704,Las Vegas,NV,488119,2022.0,Airport baggage handling services,1.0,3,542,766286,9999,Uncoded,2,0.0,2023-12-06,3,0,12,1,00:00.0,00:00.0,0.0,,12,2023,2023-12
163061,Grand Rapids,MI,488119,2022.0,Airport baggage handling services,1.0,21,70,94510,53-7061,Cleaners of Vehicles and Equipment,1,0.99866974,2023-03-30,2,1,0,1,15:00.0,40:00.0,0.0,,3,2023,2023-03
163061,Grand Rapids,MI,488119,2022.0,Airport baggage handling services,1.0,21,70,94510,9999,Uncoded,2,0.0,2023-06-14,2,180,0,1,00:00.0,00:00.0,0.0,,6,2023,2023-06
163061,Grand Rapids,MI,488119,2022.0,Airport baggage handling services,1.0,21,70,94510,53-7061,Cleaners of Vehicles and Equipment,1,0.99866974,2023-11-18,2,4,0,1,01:00.0,20:00.0,0.0,,11,2023,2023-11
168356,Bridgeville,PA,445110,2022.0,Grocery stores,1.0,22,143,157645,51-3011,Bakers,1,0.99999964,2023-08-28,3,0,56,1,00:00.0,00:00.0,0.0,,8,2023,2023-08
168867,S. Euclid,OH,445110,2022.0,Grocery stores,1.0,22,142,181381,9999,Uncoded,2,0.0,2023-04-05,2,41,0,1,00:00.0,50:00.0,0.0,,4,2023,2023-04
170421,Westerville,OH,445110,2022.0,Grocery stores,1.0,22,180,201179,51-3021,Butchers and Meat Cutters,0,0.9999862,2023-07-02,2,2,0,1,30:00.0,00:00.0,0.0,,7,2023,2023-07
170421,Westerville,OH,445110,2022.0,Grocery stores,1.0,22,180,201179,51-3021,Butchers and Meat Cutters,0,0.99999917,2023-11-28,4,0,0,1,00:00.0,00:00.0,0.0,,11,2023,2023-11
173141,Benton,AR,562211,2022.0,Hazardous waste treatment facilities,1.0,3,245,573895,51-8031,Water and Wastewater Treatment Plant and System Operators,0,0.8289868,2023-06-30,4,0,0,1,00:00.0,00:00.0,0.0,,6,2023,2023-06
173141,Benton,AR,562211,2022.0,Hazardous waste treatment facilities,1.0,3,245,573895,49-9071,"Maintenance and Repair Workers, General",0,0.8902079,2023-09-05,4,0,0,1,00:00.0,30:00.0,0.0,,9,2023,2023-09
173141,Benton,AR,562211,2022.0,Hazardous waste treatment facilities,1.0,3,245,573895,51-8031,Water and Wastewater Treatment Plant and System Operators,0,0.8289868,2023-09-19,3,0,56,1,00:00.0,30:00.0,0.0,,9,2023,2023-09
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,31-1131,Nursing Assistants,1,0.99999917,2023-01-14,3,0,56,1,30:00.0,50:00.0,0.0,,1,2023,2023-01
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,31-1131,Nursing Assistants,1,0.99999917,2023-01-18,4,0,0,1,00:00.0,15:00.0,0.0,,1,2023,2023-01
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,49-9071,"Maintenance and Repair Workers, General",1,5.0,2023-01-19,3,0,32,1,52:00.0,30:00.0,0.0,,1,2023,2023-01
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,31-1131,Nursing Assistants,1,0.99999917,2023-04-05,3,0,97,1,23:00.0,45:00.0,0.0,,4,2023,2023-04
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,37-2012,Maids and Housekeeping Cleaners,1,0.99984574,2023-05-05,2,3,141,1,45:00.0,05:00.0,0.0,,5,2023,2023-05
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,31-1131,Nursing Assistants,1,0.99999917,2023-05-25,4,0,0,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,43-9199,"Office and Administrative Support Workers, All Other",0,0.9953591,2023-08-17,3,0,24,1,00:00.0,59:00.0,0.0,,8,2023,2023-08
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,9999,Uncoded,2,0.0,2023-10-16,4,0,0,1,09:00.0,,1.0,,10,2023,2023-10
178158,LEAGUE CITY,TX,623110,2022.0,Continuing care retirement communities,1.0,22,109,215131,49-9071,"Maintenance and Repair Workers, General",1,5.0,2023-11-03,3,0,5,1,30:00.0,00:00.0,0.0,,11,2023,2023-11
179082,Grandview,MO,484122,2022.0,Transportation,1.0,22,127,226560,53-3032,Heavy and Tractor-Trailer Truck Drivers,0,0.951464,2023-04-03,3,0,9,1,30:00.0,50:00.0,0.0,,4,2023,2023-04
179082,Grandview,MO,484122,2022.0,Transportation,1.0,22,127,226560,53-3032,Heavy and Tractor-Trailer Truck Drivers,0,0.951464,2023-04-14,3,0,6,1,42:00.0,20:00.0,0.0,,4,2023,2023-04
179082,Grandview,MO,484122,2022.0,Transportation,1.0,22,127,226560,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.9998934,2023-07-10,3,0,6,1,19:00.0,00:00.0,0.0,,7,2023,2023-07
179082,Grandview,MO,484122,2022.0,Transportation,1.0,22,127,226560,53-3032,Heavy and Tractor-Trailer Truck Drivers,0,0.951464,2023-09-06,3,0,2,1,25:00.0,00:00.0,0.0,,9,2023,2023-09
181605,Winona,MN,311211,2022.0,"Flour mills, cereals grains (except breakfast cereals, rice)",1.0,2,107,249750,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99979633,2023-05-11,3,0,6,1,38:00.0,00:00.0,0.0,,5,2023,2023-05
181605,Winona,MN,311211,2022.0,"Flour mills, cereals grains (except breakfast cereals, rice)",1.0,2,107,249750,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0,0.9372363,2023-10-03,3,0,5,1,24:00.0,30:00.0,0.0,,10,2023,2023-10
181605,Winona,MN,311211,2022.0,"Flour mills, cereals grains (except breakfast cereals, rice)",1.0,2,107,249750,9999,Uncoded,2,0.0,2023-10-05,2,3,109,1,24:00.0,45:00.0,0.0,,10,2023,2023-10
181605,Winona,MN,311211,2022.0,"Flour mills, cereals grains (except breakfast cereals, rice)",1.0,2,107,249750,53-7051,Industrial Truck and Tractor Operators,0,0.9999478,2023-10-11,3,0,33,1,38:00.0,30:00.0,0.0,,10,2023,2023-10
181605,Winona,MN,311211,2022.0,"Flour mills, cereals grains (except breakfast cereals, rice)",1.0,2,107,249750,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0,0.9946295,2023-10-13,2,2,46,1,53:00.0,20:00.0,0.0,,10,2023,2023-10
181605,Winona,MN,311211,2022.0,"Flour mills, cereals grains (except breakfast cereals, rice)",1.0,2,107,249750,53-7051,Industrial Truck and Tractor Operators,0,0.9999478,2023-11-27,2,1,0,1,40:00.0,45:00.0,0.0,,11,2023,2023-11
182265,Moyie Springs,ID,321113,2022.0,Sawmills,1.0,22,142,308182,49-9041,Industrial Machinery Mechanics,0,0.9412921,2023-02-24,2,21,110,1,00:00.0,30:00.0,0.0,,2,2023,2023-02
182265,Moyie Springs,ID,321113,2022.0,Sawmills,1.0,22,142,308182,51-9199,"Production Workers, All Other",0,0.9867208,2023-03-06,2,1,0,1,30:00.0,00:00.0,0.0,,3,2023,2023-03
182265,Moyie Springs,ID,321113,2022.0,Sawmills,1.0,22,142,308182,51-9199,"Production Workers, All Other",0,0.9867208,2023-03-08,2,5,32,1,00:00.0,05:00.0,0.0,,3,2023,2023-03
182265,Moyie Springs,ID,321113,2022.0,Sawmills,1.0,22,142,308182,49-9044,Millwrights,0,0.9581446,2023-04-30,4,0,0,1,00:00.0,45:00.0,0.0,,4,2023,2023-04
182265,Moyie Springs,ID,321113,2022.0,Sawmills,1.0,22,142,308182,51-9199,"Production Workers, All Other",0,0.9867208,2023-06-27,2,180,0,1,30:00.0,30:00.0,0.0,,6,2023,2023-06
182265,Moyie Springs,ID,321113,2022.0,Sawmills,1.0,22,142,308182,51-9199,"Production Workers, All Other",0,0.9867208,2023-11-02,4,0,0,1,30:00.0,30:00.0,0.0,,11,2023,2023-11
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-01-09,2,21,0,1,,30:00.0,0.0,,1,2023,2023-01
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-01-18,2,180,0,1,,45:00.0,0.0,,1,2023,2023-01
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-01-26,2,8,0,1,,00:00.0,0.0,,1,2023,2023-01
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-02-14,2,16,0,1,,00:00.0,0.0,,2,2023,2023-02
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0,0.9640097,2023-02-23,2,62,0,1,,10:00.0,0.0,,2,2023,2023-02
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-03-09,2,180,0,1,,10:00.0,0.0,,3,2023,2023-03
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-03-14,2,87,0,1,,16:00.0,0.0,,3,2023,2023-03
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-03-27,4,0,0,6,,28:00.0,0.0,,3,2023,2023-03
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-04-04,2,5,0,1,,35:00.0,0.0,,4,2023,2023-04
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-04-06,2,10,21,6,,30:00.0,0.0,,4,2023,2023-04
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-04-20,2,1,0,1,,20:00.0,0.0,,4,2023,2023-04
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,43-9061,"Office Clerks, General",0,0.959049,2023-04-27,2,19,13,1,,46:00.0,0.0,,4,2023,2023-04
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-05-30,4,0,0,5,,12:00.0,0.0,,5,2023,2023-05
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-05-31,4,0,0,5,,15:00.0,0.0,,5,2023,2023-05
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-06-01,2,4,0,6,,08:00.0,0.0,,6,2023,2023-06
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-06-01,2,17,0,1,,20:00.0,0.0,,6,2023,2023-06
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-06-08,2,88,0,1,,06:00.0,0.0,,6,2023,2023-06
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-06-20,4,0,0,6,,34:00.0,0.0,,6,2023,2023-06
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,45-2041,"Graders and Sorters, Agricultural Products",0,0.99326456,2023-06-22,2,1,0,1,,10:00.0,0.0,,6,2023,2023-06
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0,0.9640097,2023-06-23,2,174,6,1,,10:00.0,0.0,,6,2023,2023-06
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-06-27,2,9,0,6,,00:00.0,0.0,,6,2023,2023-06
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-07-05,2,1,0,3,,53:00.0,0.0,,7,2023,2023-07
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0,0.9640097,2023-07-11,4,0,0,1,,30:00.0,0.0,,7,2023,2023-07
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-07-13,2,6,17,6,,00:00.0,0.0,,7,2023,2023-07
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-07-21,4,0,0,1,,24:00.0,0.0,,7,2023,2023-07
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3021,Butchers and Meat Cutters,0,0.94012916,2023-07-24,2,3,0,1,,50:00.0,0.0,,7,2023,2023-07
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-07-27,2,3,48,6,,05:00.0,0.0,,7,2023,2023-07
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-07-28,4,0,0,1,,30:00.0,0.0,,7,2023,2023-07
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-08-02,2,180,0,1,,50:00.0,0.0,,8,2023,2023-08
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-08-07,3,0,3,1,,20:00.0,0.0,,8,2023,2023-08
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",0,0.9958181,2023-08-09,2,1,0,6,,20:00.0,0.0,,8,2023,2023-08
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-08-24,2,3,125,6,,30:00.0,0.0,,8,2023,2023-08
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,Nov-51,Industrial Production Managers,0,0.99766076,2023-08-24,4,0,0,1,,14:00.0,0.0,,8,2023,2023-08
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,53-7061,Cleaners of Vehicles and Equipment,0,0.9987495,2023-09-21,4,0,0,1,,00:00.0,0.0,,9,2023,2023-09
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1,0.9965004,2023-10-11,2,2,0,1,,15:00.0,0.0,,10,2023,2023-10
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,53-7061,Cleaners of Vehicles and Equipment,0,0.9987495,2023-10-13,2,62,0,1,,34:00.0,0.0,,10,2023,2023-10
184090,Moultrie,GA,311615,2022.0,Poultry Processing,1.0,3,1703,2732134,9999,Uncoded,2,0.0,2023-10-17,3,0,2,1,,49:00.0,0.0,,10,2023,2023-10
186892,Homer Glen,IL,623110,2022.0,Skilled nursing facilities,1.0,22,121,16887,31-1131,Nursing Assistants,1,0.99999917,2023-01-05,3,0,15,1,30:00.0,30:00.0,0.0,,1,2023,2023-01
186892,Homer Glen,IL,623110,2022.0,Skilled nursing facilities,1.0,22,121,16887,Nov-11,Medical and Health Services Managers,0,0.7720991,2023-05-31,3,0,15,1,30:00.0,15:00.0,0.0,,5,2023,2023-05
186892,Homer Glen,IL,623110,2022.0,Skilled nursing facilities,1.0,22,121,16887,31-1131,Nursing Assistants,1,0.99999917,2023-07-26,3,0,124,1,30:00.0,00:00.0,0.0,,7,2023,2023-07
186892,Homer Glen,IL,623110,2022.0,Skilled nursing facilities,1.0,22,121,16887,31-1131,Nursing Assistants,1,0.99999917,2023-09-01,3,0,50,1,30:00.0,30:00.0,0.0,,9,2023,2023-09
186892,Homer Glen,IL,623110,2022.0,Skilled nursing facilities,1.0,22,121,16887,31-1131,Nursing Assistants,1,0.99999917,2023-12-06,3,0,24,1,30:00.0,15:00.0,0.0,,12,2023,2023-12
187695,waco,TX,238140,2022.0,Masonry contractors,,3,329,684913,47-2073,Operating Engineers and Other Construction Equipment Operators,0,0.9058745,2023-07-24,4,0,0,1,00:00.0,30:00.0,0.0,,7,2023,2023-07
187695,waco,TX,238140,2022.0,Masonry contractors,,3,329,684913,47-2061,Construction Laborers,1,0.7645818,2023-09-13,4,0,0,1,00:00.0,00:00.0,0.0,,9,2023,2023-09
190654,Indianapolis,IN,423510,2022.0,,1.0,22,119,238071,35-3011,Bartenders,0,0.96838,2023-02-13,3,0,2,1,00:00.0,28:00.0,0.0,,2,2023,2023-02
190654,Indianapolis,IN,423510,2022.0,,1.0,22,119,238071,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.98288846,2023-03-31,3,0,44,1,00:00.0,48:00.0,0.0,,3,2023,2023-03
190654,Indianapolis,IN,423510,2022.0,,1.0,22,119,238071,35-3011,Bartenders,0,0.96838,2023-05-24,3,0,5,1,00:00.0,49:00.0,0.0,,5,2023,2023-05
190654,Indianapolis,IN,423510,2022.0,,1.0,22,119,238071,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.98288846,2023-06-12,4,0,0,1,00:00.0,00:00.0,0.0,,6,2023,2023-06
190654,Indianapolis,IN,423510,2022.0,,1.0,22,119,238071,47-2211,Sheet Metal Workers,0,0.8468702,2023-06-19,3,0,1,1,00:00.0,57:00.0,0.0,,6,2023,2023-06
190654,Indianapolis,IN,423510,2022.0,,1.0,22,119,238071,51-5111,Prepress Technicians and Workers,0,0.8820732,2023-11-06,3,0,36,1,00:00.0,11:00.0,0.0,,11,2023,2023-11
190654,Indianapolis,IN,423510,2022.0,,1.0,22,119,238071,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.9991942,2023-11-29,3,0,41,1,00:00.0,58:00.0,0.0,,11,2023,2023-11
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1,0.962005,2023-01-09,2,8,0,1,00:00.0,00:00.0,0.0,,1,2023,2023-01
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2061,Licensed Practical and Licensed Vocational Nurses,1,1.0,2023-01-28,4,0,0,1,00:00.0,30:00.0,0.0,,1,2023,2023-01
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2012,Medical and Clinical Laboratory Technicians,1,0.9860801,2023-01-31,2,1,0,1,00:00.0,00:00.0,0.0,,1,2023,2023-01
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,31-1131,Nursing Assistants,1,1.0,2023-02-07,2,78,0,1,00:00.0,30:00.0,0.0,,2,2023,2023-02
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,9999,Uncoded,2,0.0,2023-02-08,2,118,0,1,00:00.0,30:00.0,0.0,,2,2023,2023-02
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2061,Licensed Practical and Licensed Vocational Nurses,1,1.0,2023-02-09,2,37,36,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,31-1131,Nursing Assistants,1,1.0,2023-02-12,2,3,0,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-1126,Respiratory Therapists,1,1.0,2023-02-22,4,0,0,1,00:00.0,30:00.0,0.0,,2,2023,2023-02
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-1126,Respiratory Therapists,1,1.0,2023-03-09,4,0,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2061,Licensed Practical and Licensed Vocational Nurses,1,1.0,2023-03-30,4,0,0,1,00:00.0,30:00.0,0.0,,3,2023,2023-03
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-1229,"Physicians, All Other",1,0.99997723,2023-03-30,4,0,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2061,Licensed Practical and Licensed Vocational Nurses,1,1.0,2023-04-04,2,5,41,1,00:00.0,00:00.0,0.0,,4,2023,2023-04
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2061,Licensed Practical and Licensed Vocational Nurses,1,1.0,2023-04-10,2,69,0,1,00:00.0,30:00.0,0.0,,4,2023,2023-04
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2061,Licensed Practical and Licensed Vocational Nurses,1,1.0,2023-04-18,4,0,0,1,00:00.0,30:00.0,0.0,,4,2023,2023-04
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,29-2012,Medical and Clinical Laboratory Technicians,1,0.9769579,2023-04-19,2,3,0,1,30:00.0,00:00.0,0.0,,4,2023,2023-04
191262,Germantown,MD,622110,2022.0,General medical and surgical hospitals,1.0,3,750,1091464,31-1131,Nursing Assistants,1,1.0,2023-05-14,2,3,0,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
