establishment_id,city,state,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,soc_code,soc_description,soc_reviewed,soc_probability,date_of_incident,incident_outcome,dafw_num_away,djtr_num_tr,type_of_incident,time_started_work,time_of_incident,time_unknown,date_of_death,incident_month,incident_year,incident_month_year
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,51-4121,"Welders, Cutters, Solderers, and Brazers",0.0,0.9953709,2024-01-12,4.0,0.0,0.0,1.0,30:00.0,,1.0,,1,2024,2024-01
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,9999,Uncoded,2.0,0.0,2024-02-01,3.0,0.0,125.0,1.0,00:00.0,,1.0,,2,2024,2024-02
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,9999,Uncoded,2.0,0.0,2024-02-07,3.0,0.0,9.0,1.0,00:00.0,00:00.0,0.0,,2,2024,2024-02
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,9999,Uncoded,2.0,0.0,2024-02-21,3.0,0.0,1.0,1.0,00:00.0,45:00.0,0.0,,2,2024,2024-02
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,9999,Uncoded,2.0,0.0,2024-02-29,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,2,2024,2024-02
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tende",0.0,0.96299344,2024-03-01,2.0,35.0,78.0,1.0,00:00.0,15:00.0,0.0,,3,2024,2024-03
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,43-5071,"Shipping, Receiving, and Inventory Clerks",0.0,0.87372005,2024-03-20,4.0,0.0,0.0,1.0,00:00.0,,1.0,,3,2024,2024-03
144703,Effingham,IL,321999.0,2012.0,"Applicators, wood, manufacturing",1.0,3.0,297.0,592513.0,9999,Uncoded,2.0,0.0,2024-03-22,3.0,0.0,7.0,1.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
145538,Muncie,IN,623110.0,2012.0,Nursing homes,1.0,22.0,137.0,214216.0,29-2061,Licensed Practical and Licensed Vocational Nurses,1.0,0.99995685,2024-02-07,3.0,0.0,31.0,1.0,00:00.0,,1.0,,2,2024,2024-02
145538,Muncie,IN,623110.0,2012.0,Nursing homes,1.0,22.0,137.0,214216.0,37-2012,Maids and Housekeeping Cleaners,0.0,0.9999602,2024-03-15,3.0,0.0,4.0,1.0,00:00.0,,1.0,,3,2024,2024-03
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-01,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,1.0,0.9999981,2024-01-01,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,0.0,0.9998548,2024-01-01,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2034,Radiologic Technologists and Technicians,1.0,0.998257,2024-01-02,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-02,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-02,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-02,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1181,Audiologists,0.0,0.9520584,2024-01-02,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-03,4.0,0.0,0.0,1.0,30:00.0,30:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,0.0,0.82619,2024-01-03,3.0,0.0,4.0,1.0,00:00.0,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-03,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-04,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-9093,Medical Equipment Preparers,0.0,0.9998173,2024-01-04,4.0,0.0,0.0,1.0,00:00.0,30:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-04,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-05,4.0,0.0,0.0,1.0,,30:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2061,Licensed Practical and Licensed Vocational Nurses,1.0,0.99999094,2024-01-05,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2061,Licensed Practical and Licensed Vocational Nurses,1.0,0.99999094,2024-01-06,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,1.0,0.9999981,2024-01-06,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1132,Orderlies,1.0,0.9776814,2024-01-07,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-08,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1151,Nurse Anesthetists,0.0,0.99974567,2024-01-08,3.0,0.0,14.0,1.0,30:00.0,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-08,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-08,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1171,Nurse Practitioners,1.0,0.99960643,2024-01-09,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-09,3.0,0.0,5.0,1.0,30:00.0,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-09,3.0,0.0,7.0,1.0,57:00.0,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2055,Surgical Technologists,1.0,0.9981755,2024-01-09,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-09,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-09,2.0,10.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-10,4.0,0.0,0.0,1.0,00:00.0,30:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-10,3.0,0.0,7.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-10,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,53-7051,Industrial Truck and Tractor Operators,1.0,0.9999962,2024-01-11,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2055,Surgical Technologists,1.0,0.9981755,2024-01-11,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-12,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-9093,Surgical Assistants,0.0,0.82810473,2024-01-12,3.0,0.0,7.0,1.0,30:00.0,10:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-12,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-12,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2042,Emergency Medical Technicians,0.0,0.999047,2024-01-15,4.0,0.0,0.0,1.0,00:00.0,45:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-15,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-16,4.0,0.0,0.0,1.0,,20:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,1.0,0.9989097,2024-01-16,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-17,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-17,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-17,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-18,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2043,Paramedics,1.0,0.9998216,2024-01-18,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,41-1011,First-Line Supervisors of Retail Sales Workers,0.0,0.9748932,2024-01-19,4.0,0.0,0.0,1.0,45:00.0,10:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-9093,Medical Equipment Preparers,0.0,0.9989807,2024-01-19,4.0,0.0,0.0,1.0,00:00.0,20:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-19,4.0,0.0,0.0,1.0,,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-19,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-19,2.0,8.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-20,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1151,Nurse Anesthetists,0.0,0.99974567,2024-01-20,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-20,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,0.0,0.8783539,2024-01-20,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,Nov-11,Medical and Health Services Managers,0.0,0.94370884,2024-01-20,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-21,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-21,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1151,Nurse Anesthetists,0.0,0.99974567,2024-01-21,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-21,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-21,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-22,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,41-1011,First-Line Supervisors of Retail Sales Workers,0.0,0.9703378,2024-01-22,4.0,0.0,0.0,1.0,00:00.0,45:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-22,4.0,0.0,0.0,1.0,,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,0.0,0.80496365,2024-01-22,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2042,Emergency Medical Technicians,0.0,0.90643275,2024-01-23,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-23,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-23,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-23,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1171,Nurse Practitioners,1.0,0.99960643,2024-01-23,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,1.0,0.9999981,2024-01-24,3.0,0.0,39.0,1.0,20:00.0,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-9092,Medical Assistants,0.0,0.99946195,2024-01-24,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,53-7051,Industrial Truck and Tractor Operators,1.0,0.9999962,2024-01-24,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-24,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1132,Orderlies,1.0,0.9776814,2024-01-25,3.0,0.0,6.0,1.0,30:00.0,45:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-25,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-25,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,1.0,0.9999981,2024-01-25,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-25,4.0,0.0,0.0,1.0,,30:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-26,2.0,13.0,76.0,1.0,45:00.0,15:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-26,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-26,4.0,0.0,0.0,1.0,00:00.0,30:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-26,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-26,4.0,0.0,0.0,1.0,00:00.0,38:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-26,2.0,5.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-27,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-27,2.0,4.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,31-1131,Nursing Assistants,1.0,0.9999981,2024-01-27,2.0,6.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,0.0,0.99733883,2024-01-27,2.0,4.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-28,2.0,6.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-28,2.0,4.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,0.0,0.99343526,2024-01-29,3.0,0.0,3.0,1.0,00:00.0,45:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-29,4.0,0.0,0.0,1.0,00:00.0,30:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1161,Nurse Midwives,0.0,0.9967794,2024-01-29,4.0,0.0,0.0,1.0,,20:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-29,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-29,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-29,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,43-5071,"Shipping, Receiving, and Inventory Clerks",0.0,0.9957088,2024-01-29,2.0,4.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,21-1023,Mental Health and Substance Abuse Social Workers,0.0,0.93728113,2024-01-29,2.0,4.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1141,Registered Nurses,1.0,0.9991272,2024-01-29,2.0,4.0,0.0,3.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-2055,Surgical Technologists,1.0,0.9981755,2024-01-30,4.0,0.0,0.0,1.0,,,1.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1151,Nurse Anesthetists,0.0,0.99974567,2024-01-31,4.0,0.0,0.0,1.0,30:00.0,29:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,9999,Uncoded,2.0,0.0,2024-01-31,4.0,0.0,0.0,1.0,,00:00.0,0.0,,1,2024,2024-01
145751,Durham,NC,622110.0,2012.0,General Medical and Surgical Hospitals,1.0,3.0,12780.0,21711487.0,29-1123,Physical Therapists,1.0,0.99960726,2024-01-31,4.0,0.0,0.0,1.0,,00:00.0,0.0,,1,2024,2024-01
